item,wm_month,item_desc,unit_retail,color,pos_stores,pos_qty,months,interested,pos_diff_pct,pos_pct_of_1st_month
ADX6407003,2017/03,"42"" PEARL NECK",$9.88 ,NONE,318 ,1551.0,14,No,0.0,1.0
ADX6407003,2017/04,"42"" PEARL NECK",$9.88 ,NONE,345 ,1347.0,14,No,-0.1315280464216635,0.8684719535783365
ADX6407003,2017/05,"42"" PEARL NECK",$9.88 ,NONE,370 ,1415.0,14,No,0.05048255382331113,0.912314635718891
ADX6407003,2017/06,"42"" PEARL NECK",$9.88 ,NONE,312 ,1303.0,14,No,-0.07915194346289756,0.8401031592520954
ADX6407003,2017/07,"42"" PEARL NECK",$9.88 ,NONE,288 ,1073.0,14,No,-0.17651573292402145,0.6918117343649258
ADX6407003,2017/08,"42"" PEARL NECK",$9.88 ,NONE,277 ,1045.0,14,No,-0.026095060577819185,0.6737588652482269
ADX6407003,2017/09,"42"" PEARL NECK",$9.88 ,NONE,282 ,1338.0,14,No,0.2803827751196173,0.8626692456479691
ADX6407003,2017/10,"42"" PEARL NECK",$9.88 ,NONE,564 ,1669.0,14,No,0.24738415545590442,1.076079948420374
ADX6407003,2017/11,"42"" PEARL NECK",$9.88 ,NONE,572 ,1426.0,14,No,-0.14559616536848408,0.9194068343004513
ADX6407003,2017/12,"42"" PEARL NECK",$9.88 ,NONE,466 ,1911.0,14,No,0.3401122019635343,1.2321083172147003
ADX6407003,2018/01,"42"" PEARL NECK",$9.88 ,NONE,264 ,965.0,14,No,-0.49502878074306644,0.6221792392005158
ADX6407003,2018/02,"42"" PEARL NECK",$9.88 ,NONE,444 ,1545.0,14,No,0.6010362694300517,0.9961315280464217
ADX6407004,2017/03,3PC PEARL BRACELET,$4.88 ,NONE,698 ,4125.0,14,No,0.0,1.0
ADX6407004,2017/04,3PC PEARL BRACELET,$4.88 ,NONE,932 ,4333.0,14,No,0.05042424242424248,1.0504242424242425
ADX6407004,2017/05,3PC PEARL BRACELET,$4.88 ,NONE,"1,125 ",5231.0,14,No,0.20724671128548344,1.2681212121212122
ADX6407004,2017/06,3PC PEARL BRACELET,$4.88 ,NONE,812 ,4733.0,14,No,-0.09520168227872294,1.1473939393939394
ADX6407004,2017/07,3PC PEARL BRACELET,$4.88 ,NONE,776 ,3659.0,14,No,-0.2269173885484893,0.8870303030303031
ADX6407004,2017/08,3PC PEARL BRACELET,$4.88 ,NONE,776 ,3717.0,14,No,0.01585132549877022,0.901090909090909
ADX6407004,2017/09,3PC PEARL BRACELET,$4.88 ,NONE,793 ,4763.0,14,No,0.28140973903685773,1.1546666666666667
ADX6407004,2017/10,3PC PEARL BRACELET,$4.88 ,NONE,829 ,4078.0,14,No,-0.1438169221079152,0.9886060606060606
ADX6407004,2017/11,3PC PEARL BRACELET,$4.88 ,NONE,761 ,2773.0,14,No,-0.3200098087297695,0.6722424242424242
ADX6407004,2017/12,3PC PEARL BRACELET,$4.88 ,NONE,904 ,4629.0,14,No,0.6693112152902994,1.1221818181818182
ADX6407004,2018/01,3PC PEARL BRACELET,$4.88 ,NONE,398 ,1605.0,14,No,-0.6532728451069345,0.3890909090909091
ADX6407004,2018/02,3PC PEARL BRACELET,$4.88 ,NONE,699 ,3125.0,14,No,0.9470404984423677,0.7575757575757576
ADX6407008,2017/03,PEARL 8MM NECK,$4.88 ,PEARL,"1,136 ",7271.0,14,Yes,0.0,1.0
ADX6407008,2017/04,PEARL 8MM NECK,$4.88 ,PEARL,"1,485 ",7614.0,14,Yes,0.047173703754641805,1.0471737037546418
ADX6407008,2017/05,PEARL 8MM NECK,$4.88 ,PEARL,"1,588 ",8090.0,14,Yes,0.06251641712634615,1.1126392518223078
ADX6407008,2017/06,PEARL 8MM NECK,$4.88 ,PEARL,"1,195 ",7277.0,14,Yes,-0.10049443757725585,1.0008251959840462
ADX6407008,2017/07,PEARL 8MM NECK,$4.88 ,PEARL,"1,117 ",5712.0,14,Yes,-0.21506115157345063,0.7855865768119928
ADX6407008,2017/08,PEARL 8MM NECK,$4.88 ,PEARL,"1,149 ",5843.0,14,Yes,0.022934173669467706,0.8036033557970018
ADX6407008,2017/09,PEARL 8MM NECK,$4.88 ,PEARL,"1,179 ",7377.0,14,Yes,0.26253636830395344,1.0145784623848164
ADX6407008,2017/10,PEARL 8MM NECK,$4.88 ,PEARL,"1,740 ",8370.0,14,Yes,0.13460756405042695,1.1511483977444643
ADX6407008,2017/11,PEARL 8MM NECK,$4.88 ,PEARL,"1,842 ",7011.0,14,Yes,-0.16236559139784945,0.9642415073579975
ADX6407008,2017/12,PEARL 8MM NECK,$4.88 ,PEARL,"1,288 ",7253.0,14,Yes,0.03451718727713593,0.9975244120478614
ADX6407008,2018/01,PEARL 8MM NECK,$4.88 ,PEARL,888 ,3298.0,14,Yes,-0.5452916034744244,0.4535827258974006
ADX6407008,2018/02,PEARL 8MM NECK,$4.88 ,PEARL,"1,087 ",5167.0,14,Yes,0.5667070952092177,0.7106312749277953
ADX6407009,2017/03,PEARL TWIST NECK,$9.88 ,NONE,240 ,1148.0,14,No,0.0,1.0
ADX6407009,2017/04,PEARL TWIST NECK,$9.88 ,NONE,301 ,1043.0,14,No,-0.09146341463414631,0.9085365853658537
ADX6407009,2017/05,PEARL TWIST NECK,$9.88 ,NONE,325 ,1130.0,14,No,0.0834132310642377,0.9843205574912892
ADX6407009,2017/06,PEARL TWIST NECK,$9.88 ,NONE,195 ,815.0,14,No,-0.27876106194690264,0.7099303135888502
ADX6407009,2017/07,PEARL TWIST NECK,$9.88 ,NONE,170 ,616.0,14,No,-0.24417177914110433,0.5365853658536586
ADX6407009,2017/08,PEARL TWIST NECK,$9.88 ,NONE,329 ,1108.0,14,No,0.7987012987012987,0.9651567944250871
ADX6407009,2017/09,PEARL TWIST NECK,$9.88 ,NONE,290 ,1360.0,14,No,0.22743682310469304,1.1846689895470384
ADX6407009,2017/10,PEARL TWIST NECK,$9.88 ,NONE,371 ,1313.0,14,No,-0.03455882352941175,1.1437282229965158
ADX6407009,2017/11,PEARL TWIST NECK,$9.88 ,NONE,357 ,1220.0,14,No,-0.07083015993907082,1.0627177700348431
ADX6407009,2017/12,PEARL TWIST NECK,$9.88 ,NONE,592 ,2441.0,14,No,1.0008196721311475,2.1263066202090593
ADX6407009,2018/01,PEARL TWIST NECK,$9.88 ,NONE,278 ,946.0,14,No,-0.6124539123310119,0.8240418118466899
ADX6407009,2018/02,PEARL TWIST NECK,$9.88 ,NONE,474 ,1629.0,14,No,0.7219873150105709,1.4189895470383276
ADX6407030,2017/03,7 ROW CRY STRETCH,$9.88 ,CRYSTA,586 ,2969.0,14,No,0.0,1.0
ADX6407030,2017/04,7 ROW CRY STRETCH,$9.88 ,CRYSTA,655 ,2645.0,14,No,-0.1091276524082182,0.8908723475917818
ADX6407030,2017/05,7 ROW CRY STRETCH,$9.88 ,CRYSTA,601 ,1700.0,14,No,-0.35727788279773154,0.5725833614011452
ADX6407030,2017/06,7 ROW CRY STRETCH,$9.88 ,CRYSTA,588 ,2154.0,14,No,0.2670588235294118,0.725496800269451
ADX6407030,2017/07,7 ROW CRY STRETCH,$9.88 ,CRYSTA,594 ,1885.0,14,No,-0.12488393686165278,0.6348939036712697
ADX6407030,2017/08,7 ROW CRY STRETCH,$9.88 ,CRYSTA,550 ,1963.0,14,No,0.04137931034482767,0.6611653755473224
ADX6407030,2017/09,7 ROW CRY STRETCH,$9.88 ,CRYSTA,693 ,3196.0,14,No,0.6281202241467143,1.076456719434153
ADX6407030,2017/10,7 ROW CRY STRETCH,$9.88 ,CRYSTA,641 ,2606.0,14,No,-0.18460575719649563,0.8777366116537555
ADX6407030,2017/11,7 ROW CRY STRETCH,$9.88 ,CRYSTA,615 ,2265.0,14,No,-0.13085188027628547,0.7628831256315257
ADX6407030,2017/12,7 ROW CRY STRETCH,$9.88 ,CRYSTA,833 ,3811.0,14,No,0.682560706401766,1.2835971707645673
ADX6407030,2018/01,7 ROW CRY STRETCH,$9.88 ,CRYSTA,481 ,1294.0,14,No,-0.6604565730779324,0.4358369821488717
ADX6407030,2018/02,7 ROW CRY STRETCH,$9.88 ,CRYSTA,433 ,1550.0,14,No,0.19783616692426587,0.5220613001010441
ADX6407035,2017/03,3PC STONE STRETCH,$7.88 ,CRYSTA,167 ,806.0,14,No,0.0,1.0
ADX6407035,2017/04,3PC STONE STRETCH,$7.88 ,CRYSTA,225 ,770.0,14,No,-0.04466501240694787,0.9553349875930521
ADX6407035,2017/05,3PC STONE STRETCH,$7.88 ,CRYSTA,267 ,951.0,14,No,0.23506493506493498,1.1799007444168734
ADX6407035,2017/06,3PC STONE STRETCH,$7.88 ,CRYSTA,162 ,714.0,14,No,-0.24921135646687698,0.8858560794044665
ADX6407035,2017/07,3PC STONE STRETCH,$7.88 ,CRYSTA,135 ,508.0,14,No,-0.28851540616246496,0.630272952853598
ADX6407035,2017/08,3PC STONE STRETCH,$7.88 ,CRYSTA,158 ,643.0,14,No,0.26574803149606296,0.7977667493796526
ADX6407035,2017/09,3PC STONE STRETCH,$7.88 ,CRYSTA,179 ,732.0,14,No,0.1384136858475895,0.9081885856079405
ADX6407035,2017/10,3PC STONE STRETCH,$7.88 ,CRYSTA,234 ,809.0,14,No,0.10519125683060104,1.0037220843672456
ADX6407035,2017/11,3PC STONE STRETCH,$7.88 ,CRYSTA,199 ,590.0,14,No,-0.2707045735475896,0.7320099255583127
ADX6407035,2017/12,3PC STONE STRETCH,$7.88 ,CRYSTA,312 ,1177.0,14,No,0.9949152542372881,1.4602977667493797
ADX6407035,2018/01,3PC STONE STRETCH,$7.88 ,CRYSTA,133 ,413.0,14,No,-0.64910790144435,0.5124069478908189
ADX6407035,2018/02,3PC STONE STRETCH,$7.88 ,CRYSTA,222 ,762.0,14,No,0.8450363196125907,0.9454094292803971
ADX6407046,2017/03,DECO V NECK&EAR SE,$9.88 ,CRYSTA,358 ,1658.0,14,No,0.0,1.0
ADX6407046,2017/04,DECO V NECK&EAR SE,$9.88 ,CRYSTA,542 ,1918.0,14,No,0.15681544028950545,1.1568154402895054
ADX6407046,2017/05,DECO V NECK&EAR SE,$9.88 ,CRYSTA,626 ,2358.0,14,No,0.22940563086548482,1.422195416164053
ADX6407046,2017/06,DECO V NECK&EAR SE,$9.88 ,CRYSTA,342 ,1499.0,14,No,-0.36429177268871926,0.9041013268998793
ADX6407046,2017/07,DECO V NECK&EAR SE,$9.88 ,CRYSTA,286 ,1002.0,14,No,-0.33155436957971984,0.6043425814234017
ADX6407046,2017/08,DECO V NECK&EAR SE,$9.88 ,CRYSTA,266 ,966.0,14,No,-0.0359281437125748,0.5826296743063932
ADX6407046,2017/09,DECO V NECK&EAR SE,$9.88 ,CRYSTA,381 ,1530.0,14,No,0.5838509316770186,0.9227985524728589
ADX6407046,2017/10,DECO V NECK&EAR SE,$9.88 ,CRYSTA,446 ,1465.0,14,No,-0.042483660130718914,0.8835946924004825
ADX6407046,2017/11,DECO V NECK&EAR SE,$9.88 ,CRYSTA,287 ,973.0,14,No,-0.33583617747440275,0.5868516284680337
ADX6407046,2017/12,DECO V NECK&EAR SE,$9.88 ,CRYSTA,520 ,2008.0,14,No,1.0637204522096608,1.2110977080820264
ADX6407046,2018/01,DECO V NECK&EAR SE,$9.88 ,CRYSTA,251 ,804.0,14,No,-0.599601593625498,0.48492159227985526
ADX6407046,2018/02,DECO V NECK&EAR SE,$9.88 ,CRYSTA,484 ,1524.0,14,No,0.8955223880597014,0.9191797346200241
ADX6407051,2017/03,"""S"" NECK & EAR SET",$9.88 ,CRYST,445 ,1880.0,14,No,0.0,1.0
ADX6407051,2017/04,"""S"" NECK & EAR SET",$9.88 ,CRYST,705 ,2404.0,14,No,0.27872340425531905,1.278723404255319
ADX6407051,2017/05,"""S"" NECK & EAR SET",$9.88 ,CRYST,727 ,2727.0,14,No,0.1343594009983362,1.450531914893617
ADX6407051,2017/06,"""S"" NECK & EAR SET",$9.88 ,CRYST,428 ,1858.0,14,No,-0.31866519985331865,0.9882978723404255
ADX6407051,2017/07,"""S"" NECK & EAR SET",$9.88 ,CRYST,374 ,1325.0,14,No,-0.28686759956942953,0.7047872340425532
ADX6407051,2017/08,"""S"" NECK & EAR SET",$9.88 ,CRYST,327 ,1145.0,14,No,-0.13584905660377355,0.6090425531914894
ADX6407051,2017/09,"""S"" NECK & EAR SET",$9.88 ,CRYST,436 ,1842.0,14,No,0.6087336244541486,0.9797872340425532
ADX6407051,2017/10,"""S"" NECK & EAR SET",$9.88 ,CRYST,493 ,1766.0,14,No,-0.04125950054288818,0.9393617021276596
ADX6407051,2017/11,"""S"" NECK & EAR SET",$9.88 ,CRYST,284 ,1007.0,14,No,-0.4297848244620611,0.5356382978723404
ADX6407051,2017/12,"""S"" NECK & EAR SET",$9.88 ,CRYST,409 ,1549.0,14,No,0.5382323733862959,0.823936170212766
ADX6407051,2018/01,"""S"" NECK & EAR SET",$9.88 ,CRYST,214 ,606.0,14,No,-0.6087798579728858,0.3223404255319149
ADX6407051,2018/02,"""S"" NECK & EAR SET",$9.88 ,CRYST,368 ,1306.0,14,No,1.155115511551155,0.6946808510638298
ADX6407074,2017/03,SILVR FIRBALL N/E,$4.88 ,CRYSTA,697 ,4055.0,14,No,0.0,1.0
ADX6407074,2017/04,SILVR FIRBALL N/E,$4.88 ,CRYSTA,800 ,3806.0,14,No,-0.061405672009864354,0.9385943279901356
ADX6407074,2017/05,SILVR FIRBALL N/E,$4.88 ,CRYSTA,"1,150 ",5548.0,14,No,0.4576983709931688,1.3681874229346487
ADX6407074,2017/06,SILVR FIRBALL N/E,$4.88 ,CRYSTA,799 ,4822.0,14,No,-0.13085796683489548,1.1891491985203453
ADX6407074,2017/07,SILVR FIRBALL N/E,$4.88 ,CRYSTA,822 ,3918.0,14,No,-0.1874740771464123,0.9662145499383478
ADX6407074,2017/08,SILVR FIRBALL N/E,$4.88 ,CRYSTA,761 ,3780.0,14,No,-0.03522205206738127,0.9321824907521579
ADX6407074,2017/09,SILVR FIRBALL N/E,$4.88 ,CRYSTA,767 ,4492.0,14,No,0.18835978835978828,1.1077681874229346
ADX6407074,2017/10,SILVR FIRBALL N/E,$4.88 ,CRYSTA,698 ,3332.0,14,No,-0.2582368655387355,0.8217016029593095
ADX6407074,2017/11,SILVR FIRBALL N/E,$4.88 ,CRYSTA,598 ,2731.0,14,No,-0.18037214885954378,0.6734895191122071
ADX6407074,2017/12,SILVR FIRBALL N/E,$4.88 ,CRYSTA,"1,107 ",5863.0,14,No,1.1468326620285612,1.445869297163995
ADX6407074,2018/01,SILVR FIRBALL N/E,$4.88 ,CRYSTA,489 ,1974.0,14,No,-0.663312297458639,0.486806411837238
ADX6407074,2018/02,SILVR FIRBALL N/E,$4.88 ,CRYSTA,828 ,3487.0,14,No,0.7664640324214793,0.8599260172626387
ADX6407087,2017/03,SILVER PEARL NE SET,$9.88 ,CRYSTA,170 ,685.0,14,No,0.0,1.0
ADX6407087,2017/04,SILVER PEARL NE SET,$9.88 ,CRYSTA,209 ,717.0,14,No,0.046715328467153316,1.0467153284671533
ADX6407087,2017/05,SILVER PEARL NE SET,$9.88 ,CRYSTA,216 ,747.0,14,No,0.04184100418410042,1.0905109489051095
ADX6407087,2017/06,SILVER PEARL NE SET,$9.88 ,CRYSTA,136 ,576.0,14,No,-0.22891566265060237,0.8408759124087591
ADX6407087,2017/07,SILVER PEARL NE SET,$9.88 ,CRYSTA,175 ,517.0,14,No,-0.10243055555555558,0.7547445255474453
ADX6407087,2017/08,SILVER PEARL NE SET,$9.88 ,CRYSTA,201 ,755.0,14,No,0.4603481624758221,1.102189781021898
ADX6407087,2017/09,SILVER PEARL NE SET,$9.88 ,CRYSTA,206 ,910.0,14,No,0.20529801324503305,1.3284671532846715
ADX6407087,2017/10,SILVER PEARL NE SET,$9.88 ,CRYSTA,207 ,761.0,14,No,-0.1637362637362637,1.110948905109489
ADX6407087,2017/11,SILVER PEARL NE SET,$9.88 ,CRYSTA,187 ,610.0,14,No,-0.19842312746386337,0.8905109489051095
ADX6407087,2017/12,SILVER PEARL NE SET,$9.88 ,CRYSTA,293 ,1103.0,14,No,0.8081967213114754,1.6102189781021898
ADX6407087,2018/01,SILVER PEARL NE SET,$9.88 ,CRYSTA,108 ,310.0,14,No,-0.7189483227561198,0.45255474452554745
ADX6407087,2018/02,SILVER PEARL NE SET,$9.88 ,CRYSTA,171 ,527.0,14,No,0.7,0.7693430656934307
ADX6407688,2017/03,CRYSTAL STONE STRETC,$4.88 ,CRYSTA,319 ,1846.0,14,No,0.0,1.0
ADX6407688,2017/04,CRYSTAL STONE STRETC,$4.88 ,CRYSTA,359 ,1735.0,14,No,-0.06013001083423619,0.9398699891657638
ADX6407688,2017/05,CRYSTAL STONE STRETC,$4.88 ,CRYSTA,396 ,1834.0,14,No,0.05706051873198836,0.9934994582881906
ADX6407688,2017/06,CRYSTAL STONE STRETC,$4.88 ,CRYSTA,270 ,1383.0,14,No,-0.24591057797164673,0.7491874322860238
ADX6407688,2017/07,CRYSTAL STONE STRETC,$4.88 ,CRYSTA,245 ,1043.0,14,No,-0.24584237165582068,0.5650054171180932
ADX6407688,2017/08,CRYSTAL STONE STRETC,$4.88 ,CRYSTA,249 ,1048.0,14,No,0.004793863854266611,0.5677139761646804
ADX6407688,2017/09,CRYSTAL STONE STRETC,$4.88 ,CRYSTA,298 ,1482.0,14,No,0.41412213740458026,0.8028169014084507
ADX6407688,2017/10,CRYSTAL STONE STRETC,$4.88 ,CRYSTA,294 ,1206.0,14,No,-0.18623481781376516,0.6533044420368364
ADX6407688,2017/11,CRYSTAL STONE STRETC,$4.88 ,CRYSTA,229 ,927.0,14,No,-0.23134328358208955,0.5021668472372698
ADX6407688,2017/12,CRYSTAL STONE STRETC,$4.88 ,CRYSTA,402 ,2078.0,14,No,1.2416396979503777,1.1256771397616467
ADX6407688,2018/01,CRYSTAL STONE STRETC,$4.88 ,CRYSTA,205 ,814.0,14,No,-0.6082771896053898,0.4409534127843987
ADX6407688,2018/02,CRYSTAL STONE STRETC,$4.88 ,CRYSTA,285 ,1214.0,14,No,0.49140049140049147,0.6576381365113759
ADX6800007,2017/03,LARGE FIREBALL STUD,$2.88 ,SLCC,949 ,6190.0,14,No,0.0,1.0
ADX6800007,2017/04,LARGE FIREBALL STUD,$2.88 ,SLCC,"1,031 ",5436.0,14,No,-0.12180936995153469,0.8781906300484653
ADX6800007,2017/05,LARGE FIREBALL STUD,$2.88 ,SLCC,"1,181 ",6665.0,14,No,0.22608535688005893,1.0767366720516962
ADX6800007,2017/06,LARGE FIREBALL STUD,$2.88 ,SLCC,"1,056 ",6393.0,14,No,-0.04081020255063761,1.032794830371567
ADX6800007,2017/07,LARGE FIREBALL STUD,$2.88 ,SLCC,"1,053 ",5215.0,14,No,-0.18426403879242925,0.8424878836833603
ADX6800007,2017/08,LARGE FIREBALL STUD,$2.88 ,SLCC,"1,049 ",5419.0,14,No,0.039117929050815015,0.8754442649434572
ADX6800007,2017/09,LARGE FIREBALL STUD,$2.88 ,SLCC,950 ,6089.0,14,No,0.12363904779479618,0.9836833602584815
ADX6800007,2017/10,LARGE FIREBALL STUD,$2.88 ,SLCC,973 ,5163.0,14,No,-0.15207751683363446,0.8340872374798062
ADX6800007,2017/11,LARGE FIREBALL STUD,$2.88 ,SLCC,"1,053 ",5272.0,14,No,0.021111756730582965,0.8516962843295638
ADX6800007,2017/12,LARGE FIREBALL STUD,$2.88 ,SLCC,"1,184 ",7124.0,14,No,0.35128983308042483,1.1508885298869145
ADX6800007,2018/01,LARGE FIREBALL STUD,$2.88 ,SLCC,657 ,2617.0,14,No,-0.6326501965188096,0.42277867528271407
ADX6800007,2018/02,LARGE FIREBALL STUD,$2.88 ,SLCC,548 ,2433.0,14,No,-0.07030951471150171,0.39305331179321484
ADX6800009,2017/03,PAVE SQUARE EARS,$2.88 ,SLCC,"1,066 ",6651.0,14,No,0.0,1.0
ADX6800009,2017/04,PAVE SQUARE EARS,$2.88 ,SLCC,"1,101 ",5590.0,14,No,-0.159524883476169,0.840475116523831
ADX6800009,2017/05,PAVE SQUARE EARS,$2.88 ,SLCC,"1,203 ",6521.0,14,No,0.1665474060822898,0.9804540670575853
ADX6800009,2017/06,PAVE SQUARE EARS,$2.88 ,SLCC,"1,153 ",6572.0,14,No,0.007820886367121638,0.988122086904225
ADX6800009,2017/07,PAVE SQUARE EARS,$2.88 ,SLCC,"1,103 ",5684.0,14,No,-0.13511868533171023,0.8546083295745001
ADX6800009,2017/08,PAVE SQUARE EARS,$2.88 ,SLCC,"1,094 ",5635.0,14,No,-0.008620689655172376,0.847241016388513
ADX6800009,2017/09,PAVE SQUARE EARS,$2.88 ,SLCC,912 ,5662.0,14,No,0.00479148181011535,0.8513005563073222
ADX6800009,2017/10,PAVE SQUARE EARS,$2.88 ,SLCC,842 ,4281.0,14,No,-0.24390674673260337,0.6436626071267478
ADX6800009,2017/11,PAVE SQUARE EARS,$2.88 ,SLCC,985 ,4662.0,14,No,0.08899789768745614,0.7009472259810555
ADX6800009,2017/12,PAVE SQUARE EARS,$2.88 ,SLCC,"1,210 ",7676.0,14,No,0.6465036465036464,1.1541121635844234
ADX6800009,2018/01,PAVE SQUARE EARS,$2.88 ,SLCC,594 ,2517.0,14,No,-0.6720948410630536,0.37843933243121336
