item,wm_month,item_desc,unit_retail,color,pos_stores,pos_qty,months,interested,pos_diff_pct,pos_pct_of_1st_month
ADX6811004,2017/11,STR SOC CASTED BRAC,$7.88 ,SLCC,546 ,2132.0,14,No,-0.29520661157024797,0.5291635641598411
ADX6811004,2017/12,STR SOC CASTED BRAC,$7.88 ,SLCC,"1,241 ",5724.0,14,No,1.6848030018761726,1.4206999255398363
ADX6811004,2018/01,STR SOC CASTED BRAC,$7.88 ,SLCC,717 ,2322.0,14,No,-0.5943396226415094,0.5763216679076694
ADX6811004,2018/02,STR SOC CASTED BRAC,$7.88 ,SLCC,912 ,3537.0,14,No,0.5232558139534884,0.877885331347729
ADX6812008,2017/03,SOCIAL SWIRL Y NE SE,$9.88 ,CRYST,512 ,2407.0,14,Yes,0.0,1.0
ADX6812008,2017/04,SOCIAL SWIRL Y NE SE,$9.88 ,CRYST,757 ,2728.0,14,Yes,0.13336103032820934,1.1333610303282093
ADX6812008,2017/05,SOCIAL SWIRL Y NE SE,$9.88 ,CRYST,753 ,2471.0,14,Yes,-0.09420821114369504,1.0265891150810138
ADX6812008,2017/06,SOCIAL SWIRL Y NE SE,$9.88 ,CRYST,552 ,2362.0,14,Yes,-0.04411169566976936,0.9813045284586622
ADX6812008,2017/07,SOCIAL SWIRL Y NE SE,$9.88 ,CRYST,525 ,1818.0,14,Yes,-0.23031329381879762,0.7552970502700457
ADX6812008,2017/08,SOCIAL SWIRL Y NE SE,$9.88 ,CRYST,427 ,1531.0,14,Yes,-0.1578657865786579,0.6360614873286249
ADX6812008,2017/09,SOCIAL SWIRL Y NE SE,$9.88 ,CRYST,627 ,2441.0,14,Yes,0.5943827563683868,1.0141254673867885
ADX6812008,2017/10,SOCIAL SWIRL Y NE SE,$9.88 ,CRYST,620 ,2264.0,14,Yes,-0.07251126587464152,0.94058994599086
ADX6812008,2017/11,SOCIAL SWIRL Y NE SE,$9.88 ,CRYST,481 ,1695.0,14,Yes,-0.2513250883392226,0.7041960947237225
ADX6812008,2017/12,SOCIAL SWIRL Y NE SE,$9.88 ,CRYST,621 ,2716.0,14,Yes,0.6023598820058997,1.1283755712505192
ADX6812008,2018/01,SOCIAL SWIRL Y NE SE,$9.88 ,CRYST,386 ,1033.0,14,Yes,-0.6196612665684831,0.42916493560448693
ADX6812008,2018/02,SOCIAL SWIRL Y NE SE,$9.88 ,CRYST,403 ,1245.0,14,Yes,0.2052274927395934,0.5172413793103449
ADX6812010,2017/03,SOCIAL 5 LOOP NE SET,$9.88 ,SLCC,369 ,1721.0,14,No,0.0,1.0
ADX6812010,2017/04,SOCIAL 5 LOOP NE SET,$9.88 ,SLCC,488 ,1842.0,14,No,0.0703079604880883,1.0703079604880883
ADX6812010,2017/05,SOCIAL 5 LOOP NE SET,$9.88 ,SLCC,587 ,2091.0,14,No,0.1351791530944626,1.2149912841371295
ADX6812010,2017/06,SOCIAL 5 LOOP NE SET,$9.88 ,SLCC,346 ,1599.0,14,No,-0.23529411764705888,0.9291109819872168
ADX6812010,2017/07,SOCIAL 5 LOOP NE SET,$9.88 ,SLCC,432 ,1503.0,14,No,-0.060037523452157626,0.873329459616502
ADX6812010,2017/08,SOCIAL 5 LOOP NE SET,$9.88 ,SLCC,475 ,1704.0,14,No,0.1337325349301397,0.990122022080186
ADX6812010,2017/09,SOCIAL 5 LOOP NE SET,$9.88 ,SLCC,576 ,2458.0,14,No,0.442488262910798,1.4282393957001742
ADX6812010,2017/10,SOCIAL 5 LOOP NE SET,$9.88 ,SLCC,573 ,2103.0,14,No,-0.144426362896664,1.221963974433469
ADX6812010,2017/11,SOCIAL 5 LOOP NE SET,$9.88 ,SLCC,521 ,1765.0,14,No,-0.16072277698525916,1.0255665310865776
ADX6812010,2017/12,SOCIAL 5 LOOP NE SET,$9.88 ,SLCC,728 ,3225.0,14,No,0.8271954674220963,1.873910517141197
ADX6812010,2018/01,SOCIAL 5 LOOP NE SET,$9.88 ,SLCC,392 ,1193.0,14,No,-0.6300775193798449,0.6932016269610691
ADX6812010,2018/02,SOCIAL 5 LOOP NE SET,$9.88 ,SLCC,422 ,1582.0,14,No,0.3260687342833193,0.9192330040674027
ADX6812012,2017/03,GOLD PEARL NE SET,$9.88 ,PEARL,311 ,1435.0,14,Yes,0.0,1.0
ADX6812012,2017/04,GOLD PEARL NE SET,$9.88 ,PEARL,406 ,1540.0,14,Yes,0.07317073170731714,1.0731707317073171
ADX6812012,2017/05,GOLD PEARL NE SET,$9.88 ,PEARL,541 ,2025.0,14,Yes,0.31493506493506485,1.411149825783972
ADX6812012,2017/06,GOLD PEARL NE SET,$9.88 ,PEARL,414 ,1706.0,14,Yes,-0.15753086419753082,1.1888501742160278
ADX6812012,2017/07,GOLD PEARL NE SET,$9.88 ,PEARL,409 ,1279.0,14,Yes,-0.2502930832356389,0.8912891986062718
ADX6812012,2017/08,GOLD PEARL NE SET,$9.88 ,PEARL,403 ,1659.0,14,Yes,0.2971071149335418,1.1560975609756097
ADX6812012,2017/09,GOLD PEARL NE SET,$9.88 ,PEARL,425 ,1991.0,14,Yes,0.20012055455093436,1.3874564459930314
ADX6812012,2017/10,GOLD PEARL NE SET,$9.88 ,PEARL,418 ,1536.0,14,Yes,-0.2285283776996484,1.070383275261324
ADX6812012,2017/11,GOLD PEARL NE SET,$9.88 ,PEARL,339 ,1320.0,14,Yes,-0.140625,0.9198606271777003
ADX6812012,2017/12,GOLD PEARL NE SET,$9.88 ,PEARL,529 ,2166.0,14,Yes,0.6409090909090909,1.5094076655052264
ADX6812012,2018/01,GOLD PEARL NE SET,$9.88 ,PEARL,198 ,598.0,14,Yes,-0.7239150507848569,0.41672473867595816
ADX6812012,2018/02,GOLD PEARL NE SET,$9.88 ,PEARL,228 ,749.0,14,Yes,0.2525083612040133,0.5219512195121951
ADX6812013,2017/03,JET PEARL NE SET,$9.88 ,SLJT,163 ,684.0,14,No,0.0,1.0
ADX6812013,2017/04,JET PEARL NE SET,$9.88 ,SLJT,181 ,590.0,14,No,-0.13742690058479534,0.8625730994152047
ADX6812013,2017/05,JET PEARL NE SET,$9.88 ,SLJT,186 ,610.0,14,No,0.03389830508474567,0.8918128654970761
ADX6812013,2017/06,JET PEARL NE SET,$9.88 ,SLJT,146 ,576.0,14,No,-0.05573770491803276,0.8421052631578947
ADX6812013,2017/07,JET PEARL NE SET,$9.88 ,SLJT,148 ,484.0,14,No,-0.1597222222222222,0.7076023391812866
ADX6812013,2017/08,JET PEARL NE SET,$9.88 ,SLJT,172 ,647.0,14,No,0.3367768595041323,0.945906432748538
ADX6812013,2017/09,JET PEARL NE SET,$9.88 ,SLJT,197 ,824.0,14,No,0.27357032457496144,1.2046783625730995
ADX6812013,2017/10,JET PEARL NE SET,$9.88 ,SLJT,177 ,618.0,14,No,-0.25,0.9035087719298246
ADX6812013,2017/11,JET PEARL NE SET,$9.88 ,SLJT,151 ,554.0,14,No,-0.1035598705501618,0.8099415204678363
ADX6812013,2017/12,JET PEARL NE SET,$9.88 ,SLJT,281 ,1032.0,14,No,0.8628158844765343,1.5087719298245614
ADX6812013,2018/01,JET PEARL NE SET,$9.88 ,SLJT,106 ,336.0,14,No,-0.6744186046511628,0.49122807017543857
ADX6812013,2018/02,JET PEARL NE SET,$9.88 ,SLJT,136 ,438.0,14,No,0.3035714285714286,0.6403508771929824
ADX6812014,2017/03,SNGLE PEARL DROP SET,$7.88 ,SLCR,275 ,1284.0,14,No,0.0,1.0
ADX6812014,2017/04,SNGLE PEARL DROP SET,$7.88 ,SLCR,217 ,877.0,14,No,-0.3169781931464174,0.6830218068535826
ADX6812014,2017/05,SNGLE PEARL DROP SET,$7.88 ,SLCR,279 ,969.0,14,No,0.10490307867730908,0.7546728971962616
ADX6812014,2017/06,SNGLE PEARL DROP SET,$7.88 ,SLCR,186 ,870.0,14,No,-0.10216718266253866,0.677570093457944
ADX6812014,2017/07,SNGLE PEARL DROP SET,$7.88 ,SLCR,177 ,662.0,14,No,-0.23908045977011494,0.5155763239875389
ADX6812014,2017/08,SNGLE PEARL DROP SET,$7.88 ,SLCR,162 ,681.0,14,No,0.028700906344410804,0.530373831775701
ADX6812014,2017/09,SNGLE PEARL DROP SET,$7.88 ,SLCR,176 ,849.0,14,No,0.24669603524229067,0.6612149532710281
ADX6812014,2017/10,SNGLE PEARL DROP SET,$7.88 ,SLCR,197 ,783.0,14,No,-0.07773851590106007,0.6098130841121495
ADX6812014,2017/11,SNGLE PEARL DROP SET,$7.88 ,SLCR,173 ,681.0,14,No,-0.13026819923371646,0.530373831775701
ADX6812014,2017/12,SNGLE PEARL DROP SET,$7.88 ,SLCR,308 ,1387.0,14,No,1.0367107195301029,1.0802180685358256
ADX6812014,2018/01,SNGLE PEARL DROP SET,$7.88 ,SLCR,123 ,468.0,14,No,-0.6625811103100216,0.3644859813084112
ADX6812014,2018/02,SNGLE PEARL DROP SET,$7.88 ,SLCR,233 ,797.0,14,No,0.7029914529914529,0.6207165109034268
ADX6812028,2017/03,HEM ROSE/CRY STONE,$7.88 ,HMPCCC,372 ,1681.0,14,No,0.0,1.0
ADX6812028,2017/04,HEM ROSE/CRY STONE,$7.88 ,HMPCCC,533 ,1921.0,14,No,0.1427721594289113,1.1427721594289113
ADX6812028,2017/05,HEM ROSE/CRY STONE,$7.88 ,HMPCCC,723 ,2543.0,14,No,0.32378969286829773,1.51279000594884
ADX6812028,2017/06,HEM ROSE/CRY STONE,$7.88 ,HMPCCC,413 ,1998.0,14,No,-0.21431380259535981,1.188578227245687
ADX6812028,2017/07,HEM ROSE/CRY STONE,$7.88 ,HMPCCC,391 ,1545.0,14,No,-0.22672672672672678,0.9190957763236169
ADX6812028,2017/08,HEM ROSE/CRY STONE,$7.88 ,HMPCCC,385 ,1518.0,14,No,-0.01747572815533982,0.9030339083878643
ADX6812028,2017/09,HEM ROSE/CRY STONE,$7.88 ,HMPCCC,378 ,1776.0,14,No,0.1699604743083003,1.056513979773944
ADX6812028,2017/10,HEM ROSE/CRY STONE,$7.88 ,HMPCCC,380 ,1407.0,14,No,-0.20777027027027029,0.8370017846519928
ADX6812028,2017/11,HEM ROSE/CRY STONE,$7.88 ,HMPCCC,432 ,1434.0,14,No,0.019189765458422103,0.8530636525877454
ADX6812028,2017/12,HEM ROSE/CRY STONE,$7.88 ,HMPCCC,752 ,2995.0,14,No,1.088563458856346,1.7816775728732896
ADX6812028,2018/01,HEM ROSE/CRY STONE,$7.88 ,HMPCCC,264 ,798.0,14,No,-0.7335559265442404,0.47471743010113027
ADX6812028,2018/02,HEM ROSE/CRY STONE,$7.88 ,HMPCCC,461 ,1442.0,14,No,0.8070175438596492,0.8578227245687091
ADX6812031,2017/03,SL CRY NO OTHER LIKE,$4.88 ,SLCC,670 ,3684.0,14,No,0.0,1.0
ADX6812031,2017/04,SL CRY NO OTHER LIKE,$4.88 ,SLCC,826 ,3872.0,14,No,0.05103148751357223,1.0510314875135722
ADX6812031,2017/05,SL CRY NO OTHER LIKE,$4.88 ,SLCC,807 ,3634.0,14,No,-0.06146694214876036,0.9864277958740499
ADX6812031,2017/06,SL CRY NO OTHER LIKE,$4.88 ,SLCC,890 ,5014.0,14,No,0.379746835443038,1.3610206297502714
ADX6812031,2017/07,SL CRY NO OTHER LIKE,$4.88 ,SLCC,747 ,3180.0,14,No,-0.36577582768248906,0.8631921824104235
ADX6812031,2017/08,SL CRY NO OTHER LIKE,$4.88 ,SLCC,"1,019 ",4355.0,14,No,0.3694968553459119,1.1821389793702497
ADX6812031,2017/09,SL CRY NO OTHER LIKE,$4.88 ,SLCC,"1,036 ",6506.0,14,No,0.4939150401836969,1.766015200868621
ADX6812031,2017/10,SL CRY NO OTHER LIKE,$4.88 ,SLCC,"1,140 ",5259.0,14,No,-0.1916692284045497,1.4275244299674268
ADX6812031,2017/11,SL CRY NO OTHER LIKE,$4.88 ,SLCC,854 ,4050.0,14,No,-0.22989161437535655,1.0993485342019544
ADX6812031,2017/12,SL CRY NO OTHER LIKE,$4.88 ,SLCC,"1,953 ",10835.0,14,No,1.6753086419753087,2.941096634093377
ADX6812031,2018/01,SL CRY NO OTHER LIKE,$4.88 ,SLCC,588 ,2554.0,14,No,-0.7642824180895247,0.6932681867535287
ADX6812031,2018/02,SL CRY NO OTHER LIKE,$4.88 ,SLCC,"1,104 ",4212.0,14,No,0.649177760375881,1.1433224755700326
ADX6812032,2017/03,SL YOU ARE SPECIAL,$4.88 ,SLCC,845 ,4870.0,14,No,0.0,1.0
ADX6812032,2017/04,SL YOU ARE SPECIAL,$4.88 ,SLCC,"1,061 ",5063.0,14,No,0.03963039014373715,1.0396303901437371
ADX6812032,2017/05,SL YOU ARE SPECIAL,$4.88 ,SLCC,"1,823 ",8302.0,14,No,0.6397392850088881,1.7047227926078028
ADX6812032,2017/06,SL YOU ARE SPECIAL,$4.88 ,SLCC,930 ,5828.0,14,No,-0.29800048181161165,1.1967145790554414
ADX6812032,2017/07,SL YOU ARE SPECIAL,$4.88 ,SLCC,939 ,4622.0,14,No,-0.20693205216197663,0.949075975359343
ADX6812032,2017/08,SL YOU ARE SPECIAL,$4.88 ,SLCC,906 ,4505.0,14,No,-0.025313717005625236,0.9250513347022588
ADX6812032,2017/09,SL YOU ARE SPECIAL,$4.88 ,SLCC,901 ,5504.0,14,No,0.22175360710321868,1.1301848049281313
ADX6812032,2017/10,SL YOU ARE SPECIAL,$4.88 ,SLCC,850 ,3695.0,14,No,-0.32867005813953487,0.7587268993839835
ADX6812032,2017/11,SL YOU ARE SPECIAL,$4.88 ,SLCC,727 ,2816.0,14,No,-0.23788903924221927,0.5782340862422998
ADX6812032,2017/12,SL YOU ARE SPECIAL,$4.88 ,SLCC,"1,876 ",9278.0,14,No,2.2947443181818183,1.9051334702258726
ADX6812032,2018/01,SL YOU ARE SPECIAL,$4.88 ,SLCC,679 ,2516.0,14,No,-0.7288208665660703,0.5166324435318275
ADX6812032,2018/02,SL YOU ARE SPECIAL,$4.88 ,SLCC,"1,313 ",5054.0,14,No,1.008744038155803,1.037782340862423
ADX6812037,2017/03,SL CRY 3LAYER SOCIAL,$9.88 ,SLCC,246 ,1121.0,14,No,0.0,1.0
ADX6812037,2017/04,SL CRY 3LAYER SOCIAL,$9.88 ,SLCC,265 ,994.0,14,No,-0.11329170383586085,0.8867082961641392
ADX6812037,2017/05,SL CRY 3LAYER SOCIAL,$9.88 ,SLCC,291 ,1032.0,14,No,0.03822937625754519,0.9206066012488849
ADX6812037,2017/06,SL CRY 3LAYER SOCIAL,$9.88 ,SLCC,178 ,595.0,14,No,-0.42344961240310075,0.5307760927743087
ADX6812037,2017/07,SL CRY 3LAYER SOCIAL,$9.88 ,SLCC,121 ,398.0,14,No,-0.33109243697478996,0.35504014272970563
ADX6812037,2017/08,SL CRY 3LAYER SOCIAL,$9.88 ,SLCC,105 ,327.0,14,No,-0.17839195979899503,0.29170383586083853
ADX6812037,2017/09,SL CRY 3LAYER SOCIAL,$9.88 ,SLCC,148 ,563.0,14,No,0.7217125382262997,0.5022301516503123
ADX6812037,2017/10,SL CRY 3LAYER SOCIAL,$9.88 ,SLCC,132 ,424.0,14,No,-0.24689165186500883,0.37823371989295274
ADX6812037,2017/11,SL CRY 3LAYER SOCIAL,$9.88 ,SLCC,105 ,346.0,14,No,-0.1839622641509434,0.3086529884032114
ADX6812037,2017/12,SL CRY 3LAYER SOCIAL,$9.88 ,SLCC,312 ,970.0,14,No,1.8034682080924855,0.8652988403211418
ADX6812037,2018/01,SL CRY 3LAYER SOCIAL,$9.88 ,SLCC,129 ,321.0,14,No,-0.6690721649484537,0.2863514719000892
ADX6812037,2018/02,SL CRY 3LAYER SOCIAL,$9.88 ,SLCC,148 ,480.0,14,No,0.49532710280373826,0.4281891168599465
ADX6812049,2017/03,GL CRY FLOWER V,$9.88 ,GLCC,159 ,485.0,13,No,0.0,1.0
ADX6812049,2017/04,GL CRY FLOWER V,$9.88 ,GLCC,197 ,759.0,13,No,0.5649484536082474,1.5649484536082474
ADX6812049,2017/05,GL CRY FLOWER V,$9.88 ,GLCC,242 ,854.0,13,No,0.12516469038208178,1.7608247422680412
ADX6812049,2017/06,GL CRY FLOWER V,$9.88 ,GLCC,158 ,725.0,13,No,-0.1510538641686182,1.4948453608247423
ADX6812049,2017/07,GL CRY FLOWER V,$9.88 ,GLCC,163 ,555.0,13,No,-0.23448275862068968,1.1443298969072164
ADX6812049,2017/08,GL CRY FLOWER V,$9.88 ,GLCC,131 ,525.0,13,No,-0.05405405405405406,1.0824742268041236
ADX6812049,2017/09,GL CRY FLOWER V,$9.88 ,GLCC,154 ,627.0,13,No,0.1942857142857144,1.2927835051546392
ADX6812049,2017/10,GL CRY FLOWER V,$9.88 ,GLCC,145 ,534.0,13,No,-0.14832535885167464,1.1010309278350516
ADX6812049,2017/11,GL CRY FLOWER V,$9.88 ,GLCC,141 ,480.0,13,No,-0.101123595505618,0.9896907216494846
ADX6812049,2017/12,GL CRY FLOWER V,$9.88 ,GLCC,257 ,977.0,13,No,1.0354166666666669,2.0144329896907216
ADX6812049,2018/01,GL CRY FLOWER V,$9.88 ,GLCC,109 ,277.0,13,No,-0.7164790174002047,0.5711340206185567
ADX6812049,2018/02,GL CRY FLOWER V,$9.88 ,GLCC,150 ,497.0,13,No,0.7942238267148014,1.024742268041237
ADX6812050,2017/03,BKGL CROSS CHOKER,$7.88 ,GLBK,80 ,270.0,13,No,0.0,1.0
ADX6812050,2017/04,BKGL CROSS CHOKER,$7.88 ,GLBK,91 ,312.0,13,No,0.15555555555555545,1.1555555555555554
ADX6812050,2017/05,BKGL CROSS CHOKER,$7.88 ,GLBK,136 ,385.0,13,No,0.23397435897435903,1.4259259259259258
ADX6812050,2017/06,BKGL CROSS CHOKER,$7.88 ,GLBK,89 ,351.0,13,No,-0.08831168831168834,1.3
ADX6812050,2017/07,BKGL CROSS CHOKER,$7.88 ,GLBK,63 ,210.0,13,No,-0.4017094017094017,0.7777777777777778
ADX6812050,2017/08,BKGL CROSS CHOKER,$7.88 ,GLBK,67 ,197.0,13,No,-0.06190476190476191,0.7296296296296296
ADX6812050,2017/09,BKGL CROSS CHOKER,$7.88 ,GLBK,97 ,365.0,13,No,0.8527918781725887,1.3518518518518519
ADX6812050,2017/10,BKGL CROSS CHOKER,$7.88 ,GLBK,98 ,336.0,13,No,-0.07945205479452055,1.2444444444444445
ADX6812050,2017/11,BKGL CROSS CHOKER,$7.88 ,GLBK,122 ,347.0,13,No,0.032738095238095344,1.2851851851851852
ADX6812050,2017/12,BKGL CROSS CHOKER,$7.88 ,GLBK,143 ,593.0,13,No,0.7089337175792507,2.196296296296296
ADX6812050,2018/01,BKGL CROSS CHOKER,$7.88 ,GLBK,43 ,164.0,13,No,-0.7234401349072512,0.6074074074074074
ADX6812050,2018/02,BKGL CROSS CHOKER,$7.88 ,GLBK,170 ,569.0,13,No,2.4695121951219514,2.1074074074074076
ADX6812052,2017/03,PEARL WEB CHOKER SET,$7.88 ,PEARL,469 ,2048.0,13,Yes,0.0,1.0
ADX6812052,2017/04,PEARL WEB CHOKER SET,$7.88 ,PEARL,443 ,1597.0,13,Yes,-0.22021484375,0.77978515625
ADX6812052,2017/05,PEARL WEB CHOKER SET,$7.88 ,PEARL,418 ,1700.0,13,Yes,0.0644959298685035,0.830078125
ADX6812052,2017/06,PEARL WEB CHOKER SET,$7.88 ,PEARL,418 ,2459.0,13,Yes,0.4464705882352942,1.20068359375
ADX6812052,2017/07,PEARL WEB CHOKER SET,$7.88 ,PEARL,430 ,1725.0,13,Yes,-0.29849532330215534,0.84228515625
ADX6812052,2017/08,PEARL WEB CHOKER SET,$7.88 ,PEARL,"1,034 ",4216.0,13,Yes,1.4440579710144927,2.05859375
ADX6812052,2017/09,PEARL WEB CHOKER SET,$7.88 ,PEARL,983 ,5466.0,13,Yes,0.29648956356736234,2.6689453125
ADX6812052,2017/10,PEARL WEB CHOKER SET,$7.88 ,PEARL,"1,308 ",5215.0,13,Yes,-0.04592023417489943,2.54638671875
ADX6812052,2017/11,PEARL WEB CHOKER SET,$7.88 ,PEARL,"1,256 ",4138.0,13,Yes,-0.20651965484180246,2.0205078125
ADX6812052,2017/12,PEARL WEB CHOKER SET,$7.88 ,PEARL,"1,151 ",5773.0,13,Yes,0.3951184146930884,2.81884765625
ADX6812052,2018/01,PEARL WEB CHOKER SET,$7.88 ,PEARL,638 ,2394.0,13,Yes,-0.5853109301922743,1.1689453125
ADX6812052,2018/02,PEARL WEB CHOKER SET,$7.88 ,PEARL,666 ,2663.0,13,Yes,0.11236424394319133,1.30029296875
ADX6813002,2017/03,SL CRYSTAL COMB,$4.88 ,SLCC,509 ,2790.0,14,No,0.0,1.0
ADX6813002,2017/04,SL CRYSTAL COMB,$4.88 ,SLCC,809 ,3311.0,14,No,0.18673835125448024,1.1867383512544802
ADX6813002,2017/05,SL CRYSTAL COMB,$4.88 ,SLCC,801 ,3313.0,14,No,0.000604047115674966,1.1874551971326164
ADX6813002,2017/06,SL CRYSTAL COMB,$4.88 ,SLCC,478 ,2379.0,14,No,-0.2819197102324178,0.8526881720430107
ADX6813002,2017/07,SL CRYSTAL COMB,$4.88 ,SLCC,418 ,1719.0,14,No,-0.2774274905422447,0.6161290322580645
ADX6813002,2017/08,SL CRYSTAL COMB,$4.88 ,SLCC,377 ,1710.0,14,No,-0.005235602094240788,0.6129032258064516
ADX6813002,2017/09,SL CRYSTAL COMB,$4.88 ,SLCC,553 ,2624.0,14,No,0.5345029239766081,0.9405017921146953
ADX6813002,2017/10,SL CRYSTAL COMB,$4.88 ,SLCC,590 ,2622.0,14,No,-0.0007621951219511924,0.9397849462365592
ADX6813002,2017/11,SL CRYSTAL COMB,$4.88 ,SLCC,504 ,1824.0,14,No,-0.30434782608695654,0.6537634408602151
ADX6813002,2017/12,SL CRYSTAL COMB,$4.88 ,SLCC,553 ,2785.0,14,No,0.5268640350877194,0.9982078853046595
ADX6813002,2018/01,SL CRYSTAL COMB,$4.88 ,SLCC,377 ,1439.0,14,No,-0.48330341113105924,0.5157706093189964
ADX6813002,2018/02,SL CRYSTAL COMB,$4.88 ,SLCC,731 ,2954.0,14,No,1.0528144544822795,1.0587813620071684
